frame,face_id,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
406,0,13.492,0.98,1,-0.178,0.116,0.009,0.172,0.071,1.32,0.48,1.66,3.59,0.00,0.08,0.00,0.00,0.00,0.00,0.81,0.99,1.44,1.12,0.00,0.19,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
407,0,13.526,0.98,1,-0.167,0.111,0.008,0.171,0.070,1.27,0.49,1.66,3.70,0.00,0.10,0.00,0.00,0.00,0.00,0.79,0.95,1.40,1.12,0.00,0.18,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
408,0,13.559,0.98,1,-0.151,0.107,0.005,0.171,0.069,1.33,0.54,1.69,3.50,0.00,0.10,0.00,0.00,0.00,0.00,0.72,0.90,1.37,1.09,0.00,0.18,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
409,0,13.592,0.98,1,-0.152,0.098,0.002,0.173,0.069,1.35,0.50,1.60,3.68,0.00,0.05,0.00,0.00,0.00,0.00,0.75,0.89,1.44,1.11,0.00,0.13,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
410,0,13.626,0.98,1,-0.176,0.116,0.014,0.172,0.070,1.34,0.49,1.57,3.60,0.00,0.13,0.00,0.00,0.00,0.00,0.79,0.92,1.43,1.11,0.00,0.23,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
411,0,13.659,0.98,1,-0.139,0.078,0.005,0.172,0.070,1.32,0.47,1.50,3.70,0.00,0.13,0.00,0.00,0.00,0.00,0.84,0.90,1.39,1.14,0.00,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
412,0,13.692,0.98,1,-0.182,0.112,0.014,0.171,0.072,1.31,0.52,1.58,3.40,0.00,0.17,0.00,0.00,0.00,0.00,0.75,0.87,1.34,1.07,0.00,0.39,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
413,0,13.726,0.98,1,-0.135,0.078,0.006,0.172,0.070,1.37,0.55,1.53,3.51,0.00,0.04,0.00,0.00,0.00,0.00,0.80,0.86,1.33,1.02,0.00,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
414,0,13.759,0.98,1,-0.175,0.103,0.008,0.169,0.073,1.35,0.55,1.63,3.50,0.00,0.04,0.00,0.00,0.00,0.00,0.76,0.86,1.28,1.00,0.00,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
415,0,13.792,0.98,1,-0.148,0.085,0.004,0.172,0.069,1.41,0.60,1.60,3.58,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.86,1.31,1.02,0.00,0.20,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
416,0,13.826,0.98,1,-0.159,0.096,0.006,0.168,0.071,1.44,0.62,1.69,3.47,0.00,0.00,0.00,0.00,0.00,0.03,0.75,0.89,1.34,1.04,0.00,0.19,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
417,0,13.859,0.98,1,-0.141,0.084,-0.000,0.170,0.068,1.52,0.65,1.68,3.48,0.00,0.00,0.00,0.00,0.00,0.03,0.78,0.86,1.31,1.03,0.00,0.06,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
418,0,13.892,0.98,1,-0.150,0.097,0.010,0.167,0.069,1.41,0.56,1.66,3.57,0.00,0.01,0.00,0.00,0.00,0.03,0.79,0.87,1.35,1.01,0.00,0.18,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
419,0,13.926,0.98,1,-0.130,0.071,0.002,0.170,0.070,1.46,0.54,1.66,3.75,0.00,0.01,0.00,0.00,0.00,0.01,0.82,0.77,1.31,1.04,0.00,0.15,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
420,0,13.959,0.98,1,-0.150,0.095,0.010,0.170,0.069,1.38,0.54,1.64,3.72,0.00,0.01,0.00,0.00,0.00,0.01,0.81,0.77,1.33,1.05,0.00,0.23,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
421,0,13.992,0.98,1,-0.136,0.080,0.004,0.170,0.070,1.38,0.57,1.62,3.76,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.71,1.27,1.10,0.00,0.13,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
422,0,14.025,0.98,1,-0.146,0.094,0.007,0.169,0.068,1.28,0.51,1.58,3.63,0.00,0.00,0.00,0.00,0.00,0.00,0.79,0.69,1.29,1.07,0.00,0.14,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
423,0,14.059,0.98,1,-0.142,0.084,0.005,0.170,0.068,1.36,0.52,1.60,3.64,0.00,0.00,0.00,0.00,0.00,0.00,0.78,0.68,1.31,1.10,0.00,0.16,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
424,0,14.092,0.98,1,-0.151,0.098,0.008,0.170,0.066,1.39,0.54,1.60,3.48,0.00,0.00,0.00,0.00,0.00,0.00,0.76,0.73,1.31,1.09,0.00,0.20,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
425,0,14.125,0.98,1,-0.133,0.080,0.004,0.171,0.067,1.40,0.56,1.62,3.54,0.00,0.00,0.00,0.00,0.00,0.00,0.74,0.74,1.25,1.14,0.00,0.25,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
426,0,14.159,0.98,1,-0.142,0.093,0.010,0.170,0.067,1.38,0.55,1.58,3.45,0.00,0.00,0.00,0.00,0.00,0.00,0.76,0.75,1.28,1.10,0.00,0.25,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
427,0,14.192,0.98,1,-0.137,0.087,0.007,0.169,0.069,1.38,0.52,1.64,3.61,0.00,0.00,0.00,0.00,0.00,0.00,0.76,0.72,1.27,1.09,0.00,0.35,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
428,0,14.225,0.98,1,-0.154,0.102,0.009,0.173,0.065,1.39,0.54,1.68,3.59,0.00,0.00,0.00,0.00,0.00,0.01,0.77,0.78,1.29,1.08,0.00,0.40,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
429,0,14.259,0.98,1,-0.138,0.091,0.007,0.172,0.067,1.34,0.53,1.77,3.56,0.00,0.11,0.00,0.00,0.00,0.01,0.78,0.76,1.27,1.06,0.00,0.38,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
430,0,14.292,0.98,1,-0.143,0.097,0.008,0.171,0.066,1.35,0.54,1.83,3.37,0.00,0.19,0.00,0.00,0.00,0.03,0.82,0.79,1.37,1.03,0.00,0.25,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
431,0,14.325,0.98,1,-0.142,0.091,0.005,0.170,0.068,1.36,0.55,1.89,3.38,0.00,0.20,0.00,0.00,0.00,0.02,0.81,0.77,1.45,0.99,0.00,0.25,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
432,0,14.359,0.98,1,-0.155,0.102,0.007,0.173,0.064,1.38,0.56,1.91,3.46,0.00,0.12,0.00,0.00,0.00,0.02,0.80,0.79,1.43,0.99,0.00,0.27,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
433,0,14.392,0.98,1,-0.152,0.092,0.004,0.172,0.066,1.32,0.55,1.92,3.53,0.00,0.06,0.00,0.00,0.00,0.00,0.76,0.76,1.43,1.02,0.00,0.24,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
434,0,14.425,0.98,1,-0.148,0.094,0.007,0.170,0.068,1.31,0.56,1.86,3.53,0.00,0.11,0.00,0.00,0.00,0.02,0.77,0.75,1.43,1.00,0.00,0.26,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
435,0,14.459,0.98,1,-0.151,0.098,0.006,0.173,0.064,1.31,0.58,1.86,3.53,0.00,0.12,0.00,0.00,0.00,0.02,0.79,0.76,1.48,1.03,0.00,0.30,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
436,0,14.492,0.98,1,-0.152,0.091,0.006,0.172,0.065,1.37,0.62,1.92,3.57,0.00,0.15,0.00,0.00,0.00,0.02,0.84,0.75,1.47,1.03,0.00,0.40,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
437,0,14.525,0.98,1,-0.147,0.083,0.008,0.170,0.068,1.40,0.63,1.96,3.48,0.00,0.25,0.00,0.00,0.00,0.00,0.88,0.85,1.48,1.11,0.00,0.47,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
438,0,14.558,0.98,1,-0.145,0.091,0.007,0.173,0.065,1.36,0.65,1.98,3.52,0.00,0.35,0.00,0.00,0.00,0.00,0.87,0.90,1.47,1.14,0.00,0.43,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
439,0,14.592,0.98,1,-0.147,0.097,0.009,0.173,0.064,1.37,0.64,1.94,3.47,0.00,0.48,0.00,0.00,0.00,0.00,0.87,1.00,1.44,1.18,0.00,0.41,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
440,0,14.625,0.98,1,-0.152,0.098,0.008,0.174,0.064,1.28,0.53,2.01,3.07,0.00,0.41,0.00,0.00,0.00,0.00,0.85,0.98,1.39,1.10,0.00,0.29,0.04,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
441,0,14.658,0.98,1,-0.160,0.118,0.003,0.170,0.069,1.25,0.39,2.02,2.26,0.00,0.32,0.00,0.00,0.00,0.00,0.88,1.02,1.38,1.02,0.00,0.24,0.20,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
442,0,14.692,0.98,1,-0.158,0.144,0.013,0.174,0.065,1.21,0.20,2.03,1.40,0.00,0.36,0.00,0.00,0.00,0.00,0.86,0.98,1.33,0.96,0.00,0.17,0.54,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
443,0,14.725,0.98,1,-0.149,0.130,0.017,0.177,0.065,1.31,0.11,2.01,0.74,0.00,0.63,0.00,0.00,0.00,0.00,0.90,0.92,1.29,0.94,0.00,0.08,1.12,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
444,0,14.758,0.98,1,-0.162,0.142,0.016,0.180,0.063,1.37,0.07,2.03,0.36,0.00,1.01,0.00,0.00,0.00,0.00,0.86,0.79,1.26,0.95,0.00,0.05,1.77,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
445,0,14.792,0.98,1,-0.163,0.206,0.003,0.165,0.069,1.34,0.13,2.14,0.26,0.00,1.27,0.00,0.00,0.00,0.00,0.85,0.82,1.27,0.97,0.00,0.07,2.38,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
446,0,14.825,0.98,1,-0.182,0.275,0.014,0.169,0.065,1.25,0.20,2.22,0.42,0.00,1.38,0.00,0.00,0.00,0.03,0.79,0.82,1.32,1.01,0.00,0.10,2.76,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
447,0,14.858,0.98,1,-0.167,0.279,0.009,0.168,0.066,1.21,0.26,2.28,0.42,0.00,1.40,0.00,0.00,0.00,0.03,0.80,0.89,1.42,0.99,0.00,0.12,3.02,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
448,0,14.892,0.98,1,-0.158,0.272,0.010,0.168,0.064,1.22,0.29,2.28,0.40,0.00,1.26,0.00,0.00,0.00,0.03,0.83,0.91,1.50,0.98,0.00,0.15,3.24,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
449,0,14.925,0.98,1,-0.146,0.285,0.012,0.165,0.066,1.16,0.28,2.30,0.30,0.00,1.20,0.00,0.00,0.00,0.00,0.83,0.94,1.51,0.97,0.00,0.27,3.41,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
450,0,14.958,0.98,1,-0.152,0.292,0.013,0.165,0.066,1.17,0.18,2.36,0.33,0.00,1.22,0.00,0.00,0.00,0.09,0.87,0.91,1.47,0.95,0.00,0.33,3.49,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
451,0,14.992,0.98,1,-0.163,0.295,0.013,0.170,0.064,1.18,0.09,2.31,0.19,0.00,1.35,0.00,0.00,0.00,0.14,0.88,0.88,1.50,0.92,0.00,0.31,3.50,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
452,0,15.025,0.98,1,-0.166,0.301,0.013,0.170,0.064,1.19,0.02,2.26,0.15,0.00,1.40,0.00,0.00,0.00,0.19,0.92,0.87,1.52,0.87,0.00,0.24,3.49,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
453,0,15.058,0.98,1,-0.164,0.303,0.016,0.174,0.061,1.15,0.03,2.18,0.11,0.00,1.39,0.00,0.00,0.00,0.10,0.91,0.86,1.56,0.89,0.00,0.20,3.56,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
454,0,15.092,0.98,1,-0.153,0.299,0.014,0.174,0.062,1.05,0.11,2.19,0.20,0.00,1.50,0.00,0.00,0.00,0.08,0.88,0.83,1.61,0.85,0.00,0.22,3.59,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
455,0,15.125,0.98,1,-0.154,0.303,0.020,0.178,0.059,1.06,0.20,2.12,0.16,0.00,1.46,0.00,0.00,0.00,0.08,0.82,0.82,1.67,0.82,0.00,0.16,3.67,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
456,0,15.158,0.98,1,-0.140,0.304,0.017,0.177,0.059,1.06,0.23,2.12,0.19,0.00,1.34,0.00,0.00,0.00,0.11,0.77,0.81,1.68,0.80,0.00,0.23,3.72,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
457,0,15.191,0.98,1,-0.141,0.301,0.019,0.178,0.057,1.21,0.25,2.07,0.14,0.00,1.00,0.00,0.00,0.00,0.11,0.72,0.81,1.64,0.78,0.00,0.30,3.80,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
458,0,15.225,0.98,1,-0.146,0.302,0.016,0.179,0.056,1.28,0.20,2.08,0.15,0.00,0.94,0.00,0.00,0.00,0.10,0.76,0.88,1.61,0.85,0.00,0.36,3.87,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
459,0,15.258,0.98,1,-0.150,0.305,0.015,0.178,0.057,1.27,0.22,2.06,0.09,0.00,0.97,0.00,0.00,0.00,0.08,0.78,0.91,1.56,0.84,0.00,0.31,3.93,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
460,0,15.291,0.98,1,-0.146,0.309,0.014,0.178,0.055,1.23,0.24,2.14,0.05,0.00,1.13,0.00,0.00,0.00,0.05,0.83,0.96,1.56,0.89,0.00,0.21,3.98,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
461,0,15.325,0.98,1,-0.145,0.303,0.012,0.177,0.056,1.16,0.31,2.17,0.00,0.00,1.13,0.00,0.00,0.00,0.01,0.79,0.89,1.58,0.85,0.00,0.24,3.99,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
462,0,15.358,0.98,1,-0.148,0.312,0.012,0.179,0.057,1.18,0.33,2.10,0.00,0.00,0.96,0.00,0.00,0.00,0.05,0.79,0.91,1.60,0.85,0.00,0.28,4.01,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
463,0,15.391,0.98,1,-0.144,0.311,0.009,0.175,0.060,1.05,0.29,1.93,0.00,0.00,0.84,0.00,0.00,0.00,0.15,0.80,0.93,1.52,0.83,0.00,0.36,4.07,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
464,0,15.425,0.98,1,-0.155,0.320,0.013,0.180,0.057,1.02,0.31,1.87,0.00,0.00,0.76,0.00,0.00,0.00,0.20,0.82,1.00,1.43,0.83,0.00,0.31,4.14,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
465,0,15.458,0.98,1,-0.154,0.324,0.014,0.179,0.057,1.04,0.34,1.90,0.00,0.00,0.72,0.00,0.00,0.00,0.20,0.86,1.04,1.41,0.86,0.00,0.26,4.17,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
466,0,15.491,0.98,1,-0.161,0.325,0.013,0.179,0.057,1.11,0.32,1.98,0.04,0.00,0.74,0.00,0.00,0.00,0.17,0.89,1.00,1.47,0.87,0.00,0.26,4.18,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
467,0,15.525,0.98,1,-0.166,0.330,0.015,0.178,0.057,1.15,0.28,2.00,0.04,0.00,0.80,0.00,0.00,0.00,0.17,0.93,1.03,1.52,0.89,0.00,0.27,4.17,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
468,0,15.558,0.98,1,-0.165,0.330,0.019,0.177,0.055,1.10,0.23,1.99,0.14,0.00,0.90,0.00,0.00,0.00,0.16,0.96,1.02,1.58,0.89,0.00,0.35,4.21,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
469,0,15.591,0.98,1,-0.166,0.331,0.018,0.178,0.056,1.08,0.24,1.98,0.13,0.00,0.99,0.00,0.00,0.00,0.18,0.96,1.04,1.64,0.91,0.00,0.39,4.19,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00
470,0,15.625,0.98,1,-0.170,0.331,0.020,0.179,0.055,1.10,0.23,2.01,0.13,0.00,1.05,0.00,0.00,0.00,0.24,0.94,0.98,1.70,0.96,0.00,0.53,4.23,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00
471,0,15.658,0.98,1,-0.175,0.332,0.018,0.181,0.057,1.06,0.25,1.97,0.03,0.00,1.17,0.00,0.00,0.00,0.25,0.93,0.95,1.65,0.96,0.00,0.52,4.21,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00
472,0,15.691,0.98,1,-0.169,0.333,0.015,0.179,0.057,1.14,0.30,1.98,0.04,0.00,1.10,0.00,0.00,0.00,0.25,0.90,0.95,1.63,0.96,0.00,0.55,4.23,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00
473,0,15.725,0.98,1,-0.166,0.335,0.017,0.179,0.056,1.18,0.33,1.90,0.10,0.00,1.01,0.00,0.00,0.00,0.24,0.95,1.01,1.61,0.95,0.00,0.48,4.20,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
474,0,15.758,0.98,1,-0.173,0.332,0.016,0.177,0.058,1.28,0.38,1.93,0.16,0.00,0.98,0.00,0.00,0.00,0.29,0.94,1.03,1.59,1.00,0.00,0.53,4.22,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
475,0,15.791,0.98,1,-0.170,0.332,0.019,0.179,0.055,1.24,0.35,1.87,0.11,0.00,0.97,0.00,0.00,0.00,0.21,0.95,1.01,1.56,0.97,0.00,0.49,4.20,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
476,0,15.824,0.98,1,-0.165,0.335,0.022,0.179,0.056,1.26,0.37,1.85,0.06,0.00,0.91,0.00,0.00,0.00,0.17,0.95,0.96,1.51,0.93,0.00,0.46,4.17,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
477,0,15.858,0.98,1,-0.171,0.329,0.021,0.182,0.055,1.26,0.36,1.86,0.00,0.00,0.78,0.00,0.00,0.00,0.15,0.97,0.90,1.52,0.86,0.00,0.36,4.14,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
478,0,15.891,0.98,1,-0.174,0.327,0.020,0.181,0.057,1.25,0.40,1.89,0.00,0.00,0.76,0.00,0.00,0.00,0.24,0.99,0.89,1.56,0.84,0.00,0.26,4.15,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
479,0,15.924,0.98,1,-0.170,0.328,0.022,0.180,0.057,1.16,0.42,1.99,0.01,0.00,0.74,0.00,0.00,0.00,0.24,0.98,0.80,1.59,0.83,0.00,0.23,4.16,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
480,0,15.958,0.98,1,-0.166,0.332,0.021,0.181,0.056,1.12,0.43,1.96,0.05,0.00,0.67,0.00,0.00,0.00,0.17,0.97,0.82,1.63,0.88,0.00,0.24,4.19,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
481,0,15.991,0.98,1,-0.166,0.332,0.015,0.173,0.059,1.06,0.41,1.97,0.05,0.00,0.58,0.00,0.00,0.00,0.12,0.98,0.84,1.67,0.85,0.00,0.26,4.20,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
482,0,16.024,0.98,1,-0.159,0.334,0.017,0.176,0.057,1.07,0.35,1.93,0.04,0.00,0.81,0.00,0.00,0.00,0.06,0.97,0.80,1.73,0.82,0.00,0.21,3.98,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
483,0,16.058,0.98,1,-0.163,0.279,0.032,0.183,0.053,1.16,0.31,1.85,0.00,0.00,1.11,0.00,0.00,0.00,0.04,1.00,0.73,1.67,0.76,0.00,0.21,3.37,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
