frame,face_id,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
145,0,4.802,0.98,1,-0.079,0.173,-0.028,0.178,-0.000,1.10,0.57,2.53,0.78,0.00,0.09,0.00,0.00,0.00,0.90,0.64,1.07,0.69,0.83,0.00,0.09,0.59,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
146,0,4.835,0.98,1,-0.075,0.191,-0.009,0.150,0.017,1.05,0.59,2.46,0.85,0.00,0.12,0.00,0.00,0.00,0.83,0.67,1.14,0.70,0.88,0.00,0.14,0.51,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
147,0,4.869,0.98,1,-0.076,0.176,-0.013,0.163,0.009,1.09,0.66,2.48,0.99,0.00,0.16,0.00,0.00,0.00,0.87,0.68,1.13,0.81,0.86,0.00,0.18,0.45,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
148,0,4.902,0.98,1,-0.079,0.172,-0.020,0.173,0.002,1.17,0.74,2.52,0.81,0.00,0.27,0.00,0.00,0.00,0.94,0.67,1.06,0.77,0.79,0.00,0.15,0.52,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
149,0,4.935,0.98,1,-0.083,0.167,-0.026,0.179,-0.001,1.19,0.71,2.54,0.93,0.00,0.17,0.00,0.00,0.00,0.97,0.66,1.07,0.79,0.79,0.00,0.18,0.49,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
150,0,4.969,0.98,1,-0.071,0.191,-0.011,0.151,0.016,1.15,0.69,2.51,0.85,0.00,0.13,0.00,0.01,0.00,1.02,0.71,1.11,0.73,0.85,0.00,0.28,0.48,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
151,0,5.002,0.98,1,-0.079,0.174,-0.016,0.165,0.008,1.11,0.63,2.51,0.81,0.00,0.01,0.00,0.01,0.00,0.97,0.69,1.09,0.70,0.91,0.00,0.34,0.48,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
152,0,5.036,0.98,1,-0.086,0.168,-0.021,0.178,-0.001,1.12,0.65,2.55,0.83,0.00,0.00,0.00,0.01,0.00,0.88,0.68,1.04,0.61,0.93,0.00,0.33,0.47,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
153,0,5.069,0.98,1,-0.079,0.187,-0.010,0.153,0.016,1.10,0.65,2.55,0.94,0.00,0.11,0.00,0.00,0.00,0.85,0.62,1.07,0.62,0.91,0.00,0.32,0.47,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
154,0,5.102,0.98,1,-0.083,0.171,-0.013,0.166,0.008,1.08,0.64,2.55,0.97,0.00,0.15,0.00,0.00,0.00,0.86,0.67,1.10,0.64,0.90,0.00,0.24,0.47,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
155,0,5.136,0.98,1,-0.093,0.170,-0.018,0.179,0.000,1.09,0.60,2.53,0.96,0.00,0.15,0.00,0.00,0.00,0.87,0.66,1.09,0.69,0.96,0.00,0.23,0.48,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
156,0,5.169,0.98,1,-0.080,0.180,-0.006,0.153,0.016,1.14,0.64,2.52,0.91,0.00,0.04,0.00,0.00,0.00,0.89,0.67,1.10,0.67,0.97,0.00,0.18,0.46,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
157,0,5.202,0.98,1,-0.089,0.173,-0.011,0.166,0.008,1.14,0.67,2.55,0.93,0.00,0.00,0.00,0.00,0.00,0.93,0.66,1.11,0.63,1.00,0.00,0.17,0.46,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
158,0,5.236,0.98,1,-0.094,0.172,-0.021,0.179,-0.001,1.12,0.68,2.49,0.85,0.00,0.00,0.00,0.00,0.00,0.89,0.66,1.10,0.57,0.97,0.00,0.17,0.44,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
159,0,5.269,0.98,1,-0.081,0.185,-0.007,0.153,0.014,1.08,0.68,2.49,0.78,0.00,0.09,0.00,0.00,0.00,0.86,0.64,1.04,0.54,0.96,0.00,0.24,0.43,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
160,0,5.302,0.98,1,-0.083,0.178,-0.010,0.168,0.006,1.08,0.63,2.44,0.79,0.00,0.10,0.00,0.00,0.00,0.92,0.59,0.98,0.49,0.90,0.00,0.23,0.40,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
161,0,5.336,0.98,1,-0.092,0.186,-0.010,0.181,-0.002,1.00,0.53,2.48,0.76,0.00,0.14,0.00,0.13,0.05,1.01,0.47,0.94,0.46,0.84,0.00,0.15,0.40,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
162,0,5.369,0.98,1,-0.088,0.217,0.017,0.151,0.015,0.93,0.25,2.39,0.73,0.05,0.23,0.00,0.32,0.32,1.16,0.26,0.84,0.43,0.77,0.00,0.00,0.40,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
163,0,5.402,0.98,1,-0.089,0.231,0.017,0.160,0.004,0.77,0.08,2.24,0.60,0.33,0.45,0.00,0.54,0.81,1.38,0.10,0.66,0.52,0.78,0.00,0.00,0.43,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
164,0,5.436,0.98,1,-0.075,0.245,0.026,0.164,-0.000,0.61,0.00,2.07,0.30,0.68,0.97,0.00,0.67,1.39,1.43,0.01,0.42,0.41,0.73,0.00,0.00,0.48,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
165,0,5.469,0.98,1,-0.066,0.254,0.035,0.167,-0.003,0.50,0.00,1.96,0.16,1.06,1.32,0.00,0.80,1.79,1.32,0.00,0.25,0.33,0.79,0.00,0.00,0.50,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
166,0,5.502,0.98,1,-0.067,0.257,0.039,0.171,-0.003,0.30,0.00,1.87,0.05,1.29,1.55,0.00,0.94,2.00,1.08,0.00,0.14,0.15,0.77,0.00,0.00,0.45,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
167,0,5.536,0.98,1,-0.070,0.265,0.045,0.170,-0.003,0.24,0.00,1.73,0.04,1.44,1.36,0.00,1.03,2.08,1.06,0.00,0.07,0.17,0.78,0.00,0.00,0.41,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
168,0,5.569,0.98,1,-0.071,0.264,0.047,0.172,-0.002,0.08,0.00,1.65,0.03,1.53,1.34,0.00,1.05,2.11,1.01,0.00,0.00,0.17,0.70,0.00,0.00,0.36,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
169,0,5.602,0.98,1,-0.072,0.266,0.048,0.171,-0.002,0.06,0.00,1.58,0.09,1.56,1.31,0.00,1.03,2.12,0.94,0.00,0.00,0.18,0.70,0.00,0.00,0.33,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
170,0,5.636,0.98,1,-0.070,0.264,0.049,0.171,-0.001,0.02,0.00,1.55,0.24,1.63,1.46,0.00,1.02,2.12,0.93,0.00,0.00,0.26,0.74,0.00,0.00,0.31,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
171,0,5.669,0.98,1,-0.066,0.267,0.050,0.171,-0.000,0.01,0.00,1.53,0.23,1.71,1.37,0.00,1.11,2.14,0.94,0.00,0.04,0.30,0.80,0.00,0.00,0.29,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
172,0,5.702,0.98,1,-0.068,0.264,0.052,0.171,-0.002,0.00,0.00,1.57,0.17,1.77,1.36,0.00,1.20,2.16,0.96,0.00,0.08,0.34,0.83,0.00,0.00,0.26,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
173,0,5.736,0.98,1,-0.064,0.265,0.052,0.171,-0.002,0.00,0.00,1.59,0.06,1.81,1.29,0.00,1.27,2.18,0.94,0.00,0.14,0.31,0.83,0.00,0.00,0.27,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
174,0,5.769,0.98,1,-0.060,0.262,0.054,0.171,-0.002,0.04,0.00,1.57,0.12,1.86,1.34,0.00,1.25,2.18,0.96,0.00,0.09,0.28,0.85,0.00,0.00,0.33,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
175,0,5.803,0.98,1,-0.054,0.267,0.054,0.170,-0.004,0.07,0.00,1.48,0.20,1.91,1.38,0.00,1.19,2.18,0.97,0.00,0.10,0.25,0.88,0.00,0.00,0.44,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
176,0,5.836,0.98,1,-0.050,0.270,0.055,0.169,-0.004,0.07,0.00,1.47,0.15,1.97,1.38,0.00,1.16,2.19,1.02,0.00,0.17,0.25,0.90,0.00,0.00,0.57,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
177,0,5.869,0.98,1,-0.051,0.265,0.055,0.172,-0.006,0.03,0.00,1.48,0.07,2.00,1.33,0.00,1.17,2.20,1.06,0.00,0.25,0.18,0.94,0.00,0.00,0.61,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
178,0,5.903,0.98,1,-0.048,0.262,0.051,0.169,-0.004,0.00,0.00,1.54,0.02,2.03,1.28,0.00,1.17,2.21,1.11,0.00,0.32,0.14,0.95,0.00,0.00,0.62,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
179,0,5.936,0.98,1,-0.046,0.259,0.055,0.170,-0.004,0.04,0.00,1.57,0.06,2.04,1.32,0.00,1.20,2.19,1.06,0.00,0.32,0.09,0.95,0.00,0.00,0.59,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
180,0,5.969,0.98,1,-0.046,0.256,0.052,0.168,-0.004,0.04,0.00,1.63,0.06,2.09,1.32,0.00,1.20,2.19,0.95,0.00,0.37,0.17,0.90,0.00,0.00,0.63,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
181,0,6.003,0.98,1,-0.046,0.255,0.054,0.169,-0.003,0.04,0.00,1.64,0.04,2.11,1.40,0.00,1.24,2.18,0.92,0.00,0.43,0.25,0.88,0.00,0.00,0.66,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
182,0,6.036,0.98,1,-0.046,0.254,0.055,0.167,-0.001,0.00,0.00,1.60,0.04,2.15,1.41,0.00,1.20,2.21,0.92,0.00,0.46,0.23,0.85,0.00,0.00,0.68,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
183,0,6.069,0.98,1,-0.048,0.250,0.057,0.166,-0.001,0.01,0.00,1.55,0.10,2.17,1.56,0.00,1.18,2.25,0.88,0.00,0.47,0.18,0.84,0.00,0.00,0.68,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
184,0,6.103,0.98,1,-0.045,0.252,0.058,0.166,0.001,0.01,0.00,1.51,0.12,2.17,1.53,0.00,1.17,2.28,0.82,0.00,0.43,0.10,0.82,0.00,0.00,0.68,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
185,0,6.136,0.98,1,-0.047,0.253,0.059,0.169,-0.002,0.01,0.00,1.53,0.10,2.19,1.56,0.00,1.14,2.28,0.76,0.00,0.41,0.06,0.82,0.00,0.00,0.70,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
186,0,6.169,0.98,1,-0.043,0.256,0.060,0.168,-0.000,0.02,0.00,1.60,0.03,2.21,1.50,0.00,1.13,2.26,0.78,0.00,0.40,0.01,0.87,0.00,0.00,0.70,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
187,0,6.203,0.98,1,-0.048,0.254,0.060,0.169,-0.003,0.04,0.00,1.68,0.03,2.23,1.53,0.00,1.10,2.25,0.77,0.00,0.35,0.02,0.85,0.00,0.00,0.71,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
188,0,6.236,0.98,1,-0.049,0.255,0.059,0.165,-0.000,0.09,0.00,1.68,0.02,2.20,1.56,0.00,1.17,2.26,0.77,0.00,0.34,0.02,0.88,0.00,0.00,0.70,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
189,0,6.269,0.98,1,-0.052,0.251,0.060,0.166,-0.001,0.08,0.00,1.60,0.02,2.18,1.53,0.00,1.21,2.27,0.74,0.00,0.34,0.06,0.83,0.00,0.00,0.71,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
190,0,6.303,0.98,1,-0.051,0.249,0.059,0.164,0.001,0.10,0.00,1.53,0.00,2.18,1.52,0.00,1.22,2.27,0.71,0.00,0.41,0.04,0.87,0.00,0.00,0.69,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
191,0,6.336,0.98,1,-0.054,0.250,0.059,0.167,-0.002,0.08,0.00,1.64,0.00,2.03,1.45,0.00,1.24,2.04,0.71,0.00,0.51,0.13,0.86,0.00,0.00,0.65,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
192,0,6.369,0.98,1,-0.048,0.249,0.052,0.171,-0.005,0.23,0.00,1.82,0.00,1.52,1.41,0.00,1.10,1.53,0.94,0.09,0.61,0.14,0.78,0.00,0.00,0.70,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
193,0,6.403,0.98,1,-0.061,0.238,0.032,0.173,-0.006,0.44,0.14,2.14,0.15,0.86,1.25,0.00,0.83,0.80,1.06,0.24,0.71,0.24,0.65,0.00,0.00,0.69,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
194,0,6.436,0.98,1,-0.065,0.209,0.011,0.176,-0.003,0.63,0.32,2.28,0.16,0.29,1.02,0.00,0.38,0.27,1.07,0.43,0.74,0.27,0.61,0.00,0.00,0.78,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
195,0,6.469,0.98,1,-0.061,0.212,0.007,0.175,-0.005,0.69,0.51,2.37,0.19,0.06,0.69,0.00,0.13,0.02,0.87,0.58,0.78,0.29,0.65,0.00,0.00,0.79,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00
196,0,6.503,0.98,1,-0.065,0.203,0.002,0.175,-0.004,0.75,0.50,2.37,0.04,0.00,0.50,0.00,0.00,0.00,0.72,0.73,0.79,0.35,0.69,0.00,0.00,0.85,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00
197,0,6.536,0.98,1,-0.060,0.199,-0.003,0.177,-0.005,0.84,0.48,2.39,0.20,0.00,0.41,0.00,0.04,0.00,0.65,0.84,0.89,0.34,0.73,0.00,0.00,0.74,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00
198,0,6.570,0.98,1,-0.076,0.230,0.019,0.153,0.015,0.90,0.43,2.42,0.38,0.00,0.55,0.00,0.04,0.00,0.66,0.87,0.87,0.37,0.77,0.00,0.00,0.69,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00
199,0,6.603,0.98,1,-0.060,0.194,-0.001,0.168,0.005,0.92,0.45,2.48,0.51,0.00,0.52,0.00,0.04,0.00,0.73,0.84,0.91,0.35,0.81,0.00,0.00,0.69,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00
200,0,6.636,0.98,1,-0.058,0.197,-0.005,0.177,-0.001,0.86,0.45,2.50,0.53,0.00,0.55,0.00,0.00,0.00,0.75,0.82,0.93,0.38,0.79,0.00,0.02,0.70,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00
201,0,6.670,0.98,1,-0.063,0.214,0.009,0.154,0.016,0.89,0.55,2.44,0.53,0.00,0.38,0.00,0.00,0.00,0.83,0.79,0.95,0.41,0.86,0.00,0.10,0.68,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00
202,0,6.703,0.98,1,-0.063,0.198,-0.006,0.169,0.005,0.97,0.64,2.44,0.62,0.00,0.39,0.00,0.00,0.00,0.85,0.75,0.99,0.44,0.91,0.00,0.10,0.67,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00
203,0,6.736,0.98,1,-0.065,0.203,-0.005,0.177,-0.002,1.10,0.69,2.44,0.68,0.00,0.34,0.00,0.01,0.00,0.87,0.71,0.98,0.44,0.99,0.00,0.09,0.66,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
204,0,6.770,0.98,1,-0.068,0.200,0.002,0.155,0.016,1.10,0.69,2.51,0.75,0.00,0.41,0.00,0.01,0.00,0.87,0.67,1.06,0.43,0.99,0.00,0.03,0.66,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
205,0,6.803,0.98,1,-0.071,0.192,-0.008,0.171,0.005,1.07,0.70,2.48,0.73,0.00,0.28,0.00,0.01,0.00,0.97,0.65,1.08,0.41,1.00,0.00,0.03,0.64,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
206,0,6.836,0.98,1,-0.074,0.192,-0.008,0.177,-0.002,1.08,0.73,2.53,0.86,0.00,0.27,0.00,0.00,0.00,1.04,0.65,1.07,0.47,1.02,0.00,0.03,0.62,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
207,0,6.870,0.98,1,-0.075,0.194,-0.000,0.155,0.016,1.04,0.72,2.48,0.85,0.00,0.22,0.00,0.00,0.00,1.09,0.66,1.09,0.53,1.01,0.00,0.14,0.60,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
208,0,6.903,0.98,1,-0.080,0.191,-0.007,0.170,0.005,1.07,0.68,2.54,0.95,0.00,0.25,0.00,0.00,0.00,1.07,0.64,1.06,0.45,1.02,0.00,0.23,0.59,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
209,0,6.936,0.98,1,-0.084,0.193,-0.010,0.178,-0.002,1.09,0.69,2.54,0.94,0.00,0.20,0.00,0.00,0.00,1.08,0.63,1.12,0.42,1.01,0.00,0.30,0.60,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
210,0,6.970,0.98,1,-0.085,0.200,0.003,0.156,0.015,1.09,0.67,2.62,0.95,0.00,0.17,0.00,0.00,0.00,1.05,0.63,1.08,0.36,1.02,0.00,0.30,0.60,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
211,0,7.003,0.98,1,-0.084,0.189,-0.003,0.170,0.005,1.09,0.64,2.52,0.93,0.00,0.24,0.00,0.00,0.00,1.04,0.67,1.17,0.45,0.99,0.00,0.27,0.54,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
212,0,7.036,0.98,1,-0.091,0.184,0.000,0.173,0.005,1.04,0.61,2.47,0.90,0.00,0.17,0.00,0.00,0.00,0.97,0.67,1.14,0.40,1.03,0.00,0.23,0.55,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
213,0,7.070,0.98,1,-0.086,0.193,0.010,0.147,0.021,1.09,0.59,2.45,0.87,0.00,0.18,0.00,0.00,0.00,0.97,0.71,1.17,0.41,1.06,0.00,0.15,0.56,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
214,0,7.103,0.98,1,-0.090,0.183,-0.009,0.167,0.009,1.10,0.66,2.46,0.82,0.00,0.12,0.00,0.00,0.00,1.02,0.68,1.13,0.33,1.06,0.00,0.19,0.59,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
215,0,7.136,0.98,1,-0.092,0.183,-0.015,0.177,0.001,1.08,0.71,2.51,0.76,0.00,0.12,0.00,0.00,0.00,0.98,0.65,1.10,0.32,1.01,0.00,0.15,0.58,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
216,0,7.170,0.98,1,-0.088,0.187,-0.002,0.156,0.016,1.08,0.73,2.50,0.78,0.00,0.05,0.00,0.00,0.00,1.01,0.60,1.09,0.26,0.97,0.00,0.19,0.56,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
217,0,7.203,0.98,1,-0.095,0.177,-0.010,0.171,0.006,1.05,0.72,2.56,0.75,0.00,0.02,0.00,0.00,0.00,0.98,0.57,1.05,0.29,1.01,0.00,0.19,0.57,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
218,0,7.236,0.98,1,-0.095,0.179,-0.011,0.179,-0.001,1.04,0.72,2.59,0.76,0.00,0.02,0.00,0.00,0.00,1.07,0.57,1.05,0.36,0.97,0.00,0.20,0.60,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
219,0,7.270,0.98,1,-0.089,0.186,-0.001,0.156,0.015,1.02,0.73,2.56,0.83,0.00,0.15,0.00,0.00,0.00,1.12,0.59,1.07,0.32,0.95,0.00,0.24,0.62,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
220,0,7.303,0.98,1,-0.095,0.174,-0.010,0.172,0.004,0.99,0.70,2.42,0.89,0.00,0.21,0.00,0.00,0.00,1.11,0.66,1.11,0.31,0.83,0.00,0.18,0.59,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
221,0,7.337,0.98,1,-0.093,0.182,-0.001,0.176,0.006,1.11,0.68,2.31,1.04,0.00,0.25,0.00,0.00,0.00,1.10,0.72,1.19,0.31,0.92,0.00,0.21,0.58,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
222,0,7.370,0.98,1,-0.085,0.192,0.009,0.147,0.021,1.15,0.62,2.27,1.01,0.00,0.16,0.00,0.00,0.00,1.03,0.77,1.17,0.41,0.94,0.00,0.24,0.59,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
